id,datetime,sentiment,text,tokens...,,,,,,,,,,,,,,,,,,,,,,,,,,,
864942610191978000,17/05/2017 20:36,1,It was my great honor to deliver the #CGACommencement17 at the @USCGAcademy. CONGRATULATIONS to the Class of 2017!... https://t.co/ehQanQXiSy,it,was,my,great,honor,to,deliver,the,#cgacommencement17,at,the,@uscgacademy,congratulations,to,the,class,of,2017,http://...,,,,,,,,,
865169927644340000,18/05/2017 11:39,-0.361607143,"With all of the illegal acts that took place in the Clinton campaign &amp, Obama Administration, there was never a special councel appointed!",with,all,of,the,illegal,acts,that,took,place,in,the,clinton,campaign,&,obama,administration,there,was,never,a,special,councel,appointed,,,,,
865173176854204000,18/05/2017 11:52,0.30952381,This is the single greatest witch hunt of a politician in American history!,this,is,the,single,greatest,witch,hunt,of,a,politician,in,american,history,,,,,,,,,,,,,,,
865207118785372000,18/05/2017 14:07,-0.361607143,"With all of the illegal acts that took place in the Clinton campaign &amp, Obama Administration, there was never a special counsel appointed!",with,all,of,the,illegal,acts,that,took,place,in,the,clinton,campaign,&,obama,administration,there,was,never,a,special,counsel,appointed,,,,,
865337513245913000,18/05/2017 22:45,0.533333333,A great honor to welcome President Juan Manuel Santos of Colombia to the White House today!🇺🇸🇨🇴Joint Press Conf➡️... https://t.co/uWfiQEdsaY,a,great,honor,to,welcome,president,juan,manuel,santos,of,colombia,to,the,white,house,today🇺🇸🇨🇴joint,press,conf➡️,http://...,,,,,,,,,
865387523371143000,19/05/2017 2:03,0,"""""""President Donald J. Trump Proclaims 5/14/2017 through 5/20/2017 as #PoliceWeek""""Proclamation➡️... https://t.co/EcCsGaizWu""",president,donald,j,trump,proclaims,5142017,through,5202017,as,#policeweekproclamation➡️,http://...,,,,,,,,,,,,,,,,,
865573793531478000,19/05/2017 14:24,0.101666667,Getting ready for my big foreign trip. Will be strongly protecting American interests - that's what I like to do!,getting,ready,for,my,big,foreign,trip,will,be,strongly,protecting,american,interests,-,thats,what,i,like,to,do,,,,,,,,
865692565454106000,19/05/2017 22:16,0,#WeeklyAddress🇺🇸➡️https://t.co/UYEhgch4Hl https://t.co/HIQoFuc5cy,#weeklyaddress🇺🇸➡️,http://...,http://...,,,,,,,,,,,,,,,,,,,,,,,,,
865865814099939000,20/05/2017 9:44,0.8,"Great to be in Riyadh, Saudi Arabia. Looking forward to the afternoon and evening ahead. #POTUSAbroad https://t.co/JJOra0KfyR",great,to,be,in,riyadh,saudi,arabia,looking,forward,to,the,afternoon,and,evening,ahead,#potusabroad,http://...,,,,,,,,,,,
865957909565366000,20/05/2017 15:50,0.575,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",thank,you,to,the,brave,servicemen,&,women,who,have,served,and,continue,to,serve,the,united,states-,our,TRUE,heroes,http://...,,,,,,
866334629036384000,21/05/2017 16:47,0,Speech transcript at Arab Islamic American Summit ➡️https://t.co/eUWxJXJxbeReplay ➡️https://t.co/VtmlSqciXx#RiyadhSummit #POTUSAbroad,speech,transcript,at,arab,islamic,american,summit,➡️,http://...,➡️,http://...,#riyadhsummit,#potusabroad,,,,,,,,,,,,,,,
866411249092902000,21/05/2017 21:51,0,#RiyadhSummit #POTUSAbroad🇺🇸 https://t.co/WdDEOiV6oS,#riyadhsummit,#potusabroad🇺🇸,http://...,,,,,,,,,,,,,,,,,,,,,,,,,
866749195297976000,22/05/2017 20:14,0,"Prime Minister @Netanyahu and @PresidentRuvi- on behalf of @FLOTUS Melania and myself, thank you for the invitation... https://t.co/Z5YCpaRV6t",prime,minister,@netanyahu,and,@presidentruvi-,on,behalf,of,@flotus,melania,and,myself,thank,you,for,the,invitation,http://...,,,,,,,,,,
866988278184116000,23/05/2017 12:04,0.2,We stand in absolute solidarity with the people of the United Kingdom. https://t.co/X6fUUxxYXE,we,stand,in,absolute,solidarity,with,the,people,of,the,united,kingdom,http://...,,,,,,,,,,,,,,,
867043258932875000,23/05/2017 15:43,0.6,"Thank you for such a wonderful and unforgettable visit, Prime Minister @Netanyahu and @PresidentRuvi.",thank,you,for,such,a,wonderful,and,unforgettable,visit,prime,minister,@netanyahu,and,@presidentruvi,,,,,,,,,,,,,,
867044286352809000,23/05/2017 15:47,0.169444444,"Israel, Saudi Arabia and the Middle East were great. Trying hard for PEACE. Doing well. Heading to Vatican &amp, Pope, then #G7 and #NATO.",israel,saudi,arabia,and,the,middle,east,were,great,trying,hard,for,peace,doing,well,heading,to,vatican,&,pope,then,#g7,and,#nato,,,,
867047119974170000,23/05/2017 15:58,0.205519481,All civilized nations must join together to protect human life and the sacred right of our citizens to live in safety and in peace.,all,civilized,nations,must,join,together,to,protect,human,life,and,the,sacred,right,of,our,citizens,to,live,in,safety,and,in,peace,,,,
867354520526872000,24/05/2017 12:20,0.5,Honor of a lifetime to meet His Holiness Pope Francis. I leave the Vatican more determined than ever to pursue PEAC... https://t.co/Jhe7SROaxD,honor,of,a,lifetime,to,meet,his,holiness,pope,francis,i,leave,the,vatican,more,determined,than,ever,to,pursue,peac,http://...,,,,,,
867473100434161000,24/05/2017 20:11,0.8,"Thank you for the warm welcome to Brussels, Belgium this afternoon! https://t.co/1AvYSameD4",thank,you,for,the,warm,welcome,to,brussels,belgium,this,afternoon,http://...,,,,,,,,,,,,,,,,
867801005018230000,25/05/2017 17:54,0,Today's ceremony is a day for both remembrance and resolve.#NATOMeeting #NATO https://t.co/YNZV3bTekB,todays,ceremony,is,a,day,for,both,remembrance,and,resolve,#natomeeting,#nato,http://...,,,,,,,,,,,,,,,
867834190078906000,25/05/2017 20:06,0.65,"Thank you for your support. Together, we will MAKE AMERICA SAFE AND GREAT AGAIN!#POTUSAbroad #USA🇺🇸 https://t.co/42vCwr5GkA",thank,you,for,your,support,together,we,will,make,america,safe,and,great,again,#potusabroad,#usa🇺🇸,http://...,,,,,,,,,,,
