id,datetime,sentiment,text,tokens...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875166406417010000,15/06/2017 1:41,0.136111111,"Just left hospital. Rep. Steve Scalise, one of the truly great people, is in very tough shape - but he is a real fighter. Pray for Steve!",just,left,hospital,rep,steve,scalise,one,of,the,truly,great,people,is,in,very,tough,shape,-,but,he,is,a,real,fighter,pray,for,steve,,
875305788708974000,15/06/2017 10:55,0.6,"They made up a phony collusion with the Russians story, found zero proof, so now they go for obstruction of justice on the phony story. Nice",they,made,up,a,phony,collusion,with,the,russians,story,found,zero,proof,so,now,they,go,for,obstruction,of,justice,on,the,phony,story,nice,,,
875321478849363000,15/06/2017 11:57,-0.014285714,You are witnessing the single greatest WITCH HUNT in American political history - led by some very bad and conflicted people!  #MAGA,you,are,witnessing,the,single,greatest,witch,hunt,in,american,political,history,-,led,by,some,very,bad,and,conflicted,people,#maga,,,,,,,
875438639823675000,15/06/2017 19:43,0,"Why is that Hillary Clintons family and Dems dealings with Russia are not looked at, but my non-dealings are?",why,is,that,hillary,clintons,family,and,dems,dealings,with,russia,are,not,looked,at,but,my,non-dealings,are,,,,,,,,,,
875441788110110000,15/06/2017 19:56,0,"Crooked H destroyed phones w/ hammer, 'bleached' emails, &amp, had husband meet w/AG days before she was cleared- &amp, they talk about obstruction?",crooked,h,destroyed,phones,w,hammer,bleached,emails,&,had,husband,meet,wag,days,before,she,was,cleared-,&,they,talk,about,obstruction,,,,,,
875468769212149000,15/06/2017 21:43,0.55,"Thank you Wisconsin! Tuesday was a great success for #WorkforceWeek at @WCTC w/ @IvankaTrump &amp, @GovWalker. Remarks... https://t.co/L8o396yYKX",thank,you,wisconsin,tuesday,was,a,great,success,for,#workforceweek,at,@wctc,w,@ivankatrump,&,@govwalker,remarks,http://...,,,,,,,,,,,
875500520840060000,15/06/2017 23:49,0,#CongressionalBaseballGame⚾️ https://t.co/u8InOJTf6D,#congressionalbaseballgame⚾️,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,
875682853585129000,16/06/2017 11:53,-0.0625,"""After 7 months of investigations &amp, committee hearings about my """"collusion with the Russians,""""  nobody has been able to show any proof. Sad!""",after,7,months,of,investigations,&,committee,hearings,about,my,collusion,with,the,russians,nobody,has,been,able,to,show,any,proof,sad,,,,,,
875690204564258000,16/06/2017 12:23,-0.022777778,The Fake News Media hates when I use what has turned out to be my very powerful Social Media - over 100 million people! I can go around them,the,fake,news,media,hates,when,i,use,what,has,turned,out,to,be,my,very,powerful,social,media,-,over,100,million,people,i,can,go,around,them
875698062030778000,16/06/2017 12:54,0.268518519,"Despite the phony Witch Hunt going on in America, the economic &amp, jobs numbers are great. Regulations way down, jobs and enthusiasm way up!",despite,the,phony,witch,hunt,going,on,in,america,the,economic,&,jobs,numbers,are,great,regulations,way,down,jobs,and,enthusiasm,way,up,,,,,
875701471999864000,16/06/2017 13:07,0,I am being investigated for firing the FBI Director by the man who told me to fire the FBI Director! Witch Hunt,i,am,being,investigated,for,firing,the,fbi,director,by,the,man,who,told,me,to,fire,the,fbi,director,witch,hunt,,,,,,,
875732813278048000,16/06/2017 15:12,1,Great news! #MAGA https://t.co/pirHR7lAyT,great,news,#maga,http://...,,,,,,,,,,,,,,,,,,,,,,,,,
875840132238032000,16/06/2017 22:18,0,"""""""Remarks by President Trump on the Policy of the U.S.A. Towards Cuba""""Video: https://t.co/jUWCjgxX5DTranscript:... https://t.co/hILCHbPJet""",remarks,by,president,trump,on,the,policy,of,the,usa,towards,cubavideo,http://...,http://...,,,,,,,,,,,,,,,
875843513761583000,16/06/2017 22:32,0,"""""""National Security Presidential Memorandum on Strengthening the Policy of the United States Toward Cuba""""Memorandum... https://t.co/RVr9Dg2hXt""",national,security,presidential,memorandum,on,strengthening,the,policy,of,the,united,states,toward,cubamemorandum,http://...,,,,,,,,,,,,,,
875888258407858000,17/06/2017 1:30,0.5,Back from Miami where my Cuban/American friends are very happy with what I signed today. Another campaign promise that I did not forget!,back,from,miami,where,my,cubanamerican,friends,are,very,happy,with,what,i,signed,today,another,campaign,promise,that,i,did,not,forget,,,,,,
876079184417882000,17/06/2017 14:08,0,Thoughts and prayers with the sailors of USS Fitzgerald and their families. Thank you to our Japanese allies for th... https://t.co/BBvmTFxVkk,thoughts,and,prayers,with,the,sailors,of,uss,fitzgerald,and,their,families,thank,you,to,our,japanese,allies,for,th,http://...,,,,,,,,
876388733607694000,18/06/2017 10:38,0.359272727,"The MAKE AMERICA GREAT AGAIN agenda is doing very well despite the distraction of the Witch Hunt. Many new jobs, high business enthusiasm,..",the,make,america,great,again,agenda,is,doing,very,well,despite,the,distraction,of,the,witch,hunt,many,new,jobs,high,business,enthusiasm,,,,,,
876390681056600000,18/06/2017 10:46,0.368939394,"...massive regulation cuts, 36 new legislative bills signed, great new S.C.Justice, and Infrastructure, Healthcare and Tax Cuts in works!",massive,regulation,cuts,36,new,legislative,bills,signed,great,new,scjustice,and,infrastructure,healthcare,and,tax,cuts,in,works,,,,,,,,,,
876394578777174000,18/06/2017 11:02,0.337215909,"The new Rasmussen Poll, one of the most accurate in the 2016 Election, just out with a Trump 50% Approval Rating.That's higher than O's #'s!",the,new,rasmussen,poll,one,of,the,most,accurate,in,the,2016,election,just,out,with,a,trump,50,approval,ratingthats,higher,than,os,#s,,,,
876558049565188000,18/06/2017 21:51,0.316071429,Camp David is a very special place. An honor to have spent the weekend there. Military runs it so well and are so proud of what they do!,camp,david,is,a,very,special,place,an,honor,to,have,spent,the,weekend,there,military,runs,it,so,well,and,are,so,proud,of,what,they,do,
876771526208626000,19/06/2017 11:59,0,Jay Sekulow on @foxandfriends now.,jay,sekulow,on,@foxandfriends,now,,,,,,,,,,,,,,,,,,,,,,,,
876778344636928000,19/06/2017 12:27,0.25,"The Dems want to stop tax cuts, good healthcare and Border Security.Their ObamaCare is dead with 100% increases in P's. Vote now for Karen H",the,dems,want,to,stop,tax,cuts,good,healthcare,and,border,securitytheir,obamacare,is,dead,with,100,increases,in,ps,vote,now,for,karen,h,,,,
876896144944762000,19/06/2017 20:15,0,My heartfelt thoughts and prayers are with the 7 @USNavy sailors of the #USSFitzgerald and their families. ➡️... https://t.co/L3u5c8Iymh,my,heartfelt,thoughts,and,prayers,are,with,the,7,@usnavy,sailors,of,the,#ussfitzgerald,and,their,families,➡️,http://...,,,,,,,,,,
876899176562524000,19/06/2017 20:27,-0.1,"Ralph Norman, who is running for Congress in SC's 5th District, will be a fantastic help to me in cutting taxes, and....",ralph,norman,who,is,running,for,congress,in,scs,5th,district,will,be,a,fantastic,help,to,me,in,cutting,taxes,and,,,,,,,
876899250071904000,19/06/2017 20:27,1,....getting great border security and healthcare. #VoteRalphNorman tomorrow!,getting,great,border,security,and,healthcare,#voteralphnorman,tomorrow,,,,,,,,,,,,,,,,,,,,,
876899797994790000,19/06/2017 8:29,0.2,Karen Handle's opponent in #GA06 can't even vote in the district he wants to represent....,karen,handles,opponent,in,#ga06,cant,even,vote,in,the,district,he,wants,to,represent,,,,,,,,,,,,,,
876899886272319000,19/06/2017 8:29,0.185227273,"....because he doesn't live there! He wants to raise taxes &amp, kill healthcare. On Tuesday, #VoteKarenHandel.",because,he,doesnt,live,there,he,wants,to,raise,taxes,&,kill,healthcare,on,tuesday,#votekarenhandel,,,,,,,,,,,,,
